timestamp,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,sensors,squawk,spi,position_source
2025-06-01 01:56:59,486649,CND640,Kingdom of the Netherlands,1748743019,1748743019,4.7652,52.3147,,,True,12.86,87.19,,,3222,False,0
2025-06-01 01:56:59,48548d,KLM25M,Kingdom of the Netherlands,1748742841,1748742846,4.7602,52.3031,,,True,0.0,239.06,,,,False,0
2025-06-01 01:58:02,486649,CND640,Kingdom of the Netherlands,1748743074,1748743074,4.7717,52.3136,,,True,8.23,208.12,,,3222,False,0
2025-06-01 01:58:02,48548d,KLM25M,Kingdom of the Netherlands,1748743078,1748743078,4.7603,52.3031,,,True,0.0,239.06,,,,False,0
2025-06-01 01:59:04,485261,SQ,Kingdom of the Netherlands,1748743139,1748743139,4.744,52.3204,,,True,6.69,272.81,,,,False,0
2025-06-01 01:59:04,486649,CND640,Kingdom of the Netherlands,1748743100,1748743100,4.7699,52.3119,,,True,8.23,213.75,,,3222,False,0
2025-06-01 01:59:04,48548d,KLM25M,Kingdom of the Netherlands,1748743078,1748743082,4.7603,52.3031,,,True,0.0,239.06,,,,False,0
2025-06-01 02:00:07,485261,SQ,Kingdom of the Netherlands,1748743139,1748743139,4.744,52.3204,,,True,6.69,272.81,,,,False,0
2025-06-01 02:00:07,486649,CND640,Kingdom of the Netherlands,1748743154,1748743154,4.7672,52.3105,,,True,1.29,300.94,,,3222,False,0
2025-06-01 02:00:07,48548d,KLM25M,Kingdom of the Netherlands,1748743078,1748743206,4.7603,52.3031,,,True,0.0,239.06,,,,False,0
2025-06-01 02:01:02,485261,SQ,Kingdom of the Netherlands,1748743139,1748743139,4.744,52.3204,,,True,6.69,272.81,,,,False,0
2025-06-01 02:01:02,406caa,EXS5WH,United Kingdom,1748743262,1748743262,4.9631,52.2214,11582.4,11795.76,False,217.85,292.93,0.0,,3552,False,0
2025-06-01 02:01:02,486649,CND640,Kingdom of the Netherlands,1748743154,1748743154,4.7672,52.3105,,,True,1.29,300.94,,,3222,False,0
2025-06-01 02:01:02,48548d,KLM25M,Kingdom of the Netherlands,1748743256,1748743256,4.7602,52.3031,,,True,0.0,239.06,,,,False,0
2025-06-01 02:02:09,485261,SQ,Kingdom of the Netherlands,1748743139,1748743139,4.744,52.3204,,,True,6.69,272.81,,,,False,0
2025-06-01 02:02:09,406caa,EXS5WH,United Kingdom,1748743328,1748743328,4.7705,52.2713,11582.4,11795.76,False,217.18,292.86,0.0,,3552,False,0
2025-06-01 02:02:09,486649,CND640,Kingdom of the Netherlands,1748743154,1748743154,4.7672,52.3105,,,True,1.29,300.94,,,3222,False,0
2025-06-01 02:02:09,48548d,KLM25M,Kingdom of the Netherlands,1748743311,1748743311,4.7602,52.3031,,,True,0.0,239.06,,,,False,0
2025-06-01 02:03:07,485261,SQ,Kingdom of the Netherlands,1748743139,1748743139,4.744,52.3204,,,True,6.69,272.81,,,,False,0
2025-06-01 02:03:07,406caa,EXS5WH,United Kingdom,1748743386,1748743386,4.6005,52.3151,11582.4,11795.76,False,216.78,292.61,0.33,,3552,False,0
2025-06-01 02:03:07,486649,CND640,Kingdom of the Netherlands,1748743154,1748743154,4.7672,52.3105,,,True,1.29,300.94,,,3222,False,0
2025-06-01 02:03:07,48548d,KLM25M,Kingdom of the Netherlands,1748743311,1748743311,4.7602,52.3031,,,True,0.0,239.06,,,,False,0
2025-06-01 02:04:06,485261,SQ,Kingdom of the Netherlands,1748743139,1748743139,4.744,52.3204,,,True,6.69,272.81,,,,False,0
