timestamp,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,sensors,squawk,spi,position_source
2025-06-01 23:02:27,4841a9,TRA19A,Kingdom of the Netherlands,1748818947,1748818947,4.7246,52.3271,,,True,11.32,132.19,,,5316,False,0
2025-06-01 23:02:27,4866df,TRA174,Kingdom of the Netherlands,1748818770,1748818772,4.7687,52.3122,,,True,1.8,303.75,,,3232,False,0
2025-06-01 23:03:27,4841a9,TRA19A,Kingdom of the Netherlands,1748819006,1748819006,4.7327,52.3215,,,True,12.86,140.62,,,5316,False,0
2025-06-01 23:03:27,4866df,TRA174,Kingdom of the Netherlands,1748818770,1748818772,4.7687,52.3122,,,True,1.8,303.75,,,3232,False,0
2025-06-01 23:04:27,4a4eae,HYS712,Romania,1748819066,1748819066,4.0723,52.0867,11887.2,12016.74,False,257.37,85.87,0.0,,0514,False,0
2025-06-01 23:04:27,4841a9,TRA19A,Kingdom of the Netherlands,1748819066,1748819066,4.7418,52.3195,,,True,9.26,180.0,,,5316,False,0
2025-06-01 23:04:27,4866df,TRA174,Kingdom of the Netherlands,1748818770,1748818772,4.7687,52.3122,,,True,1.8,303.75,,,3232,False,0
2025-06-01 23:05:32,48605c,LIFELN2,Kingdom of the Netherlands,1748819131,1748819131,4.6768,52.1392,68.58,121.92,False,5.25,281.31,1.95,,6222,False,0
2025-06-01 23:05:32,4854cf,TRA5766,Kingdom of the Netherlands,1748819131,1748819131,4.722,52.472,662.94,716.28,False,91.17,182.91,-4.55,,1000,False,0
2025-06-01 23:05:32,4841a9,TRA19A,Kingdom of the Netherlands,1748819131,1748819131,4.7411,52.3112,,,True,14.4,182.81,,,5316,False,0
2025-06-01 23:06:29,48605c,LIFELN2,Kingdom of the Netherlands,1748819188,1748819188,4.6596,52.129,274.32,327.66,False,44.25,215.54,1.63,,6222,False,0
2025-06-01 23:06:29,4854cf,TRA5766,Kingdom of the Netherlands,1748819187,1748819188,4.718,52.4296,403.86,457.2,False,75.92,185.05,-3.58,,1000,False,0
