timestamp,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,sensors,squawk,spi,position_source
2025-06-01 14:45:05,407b04,KLM1034,United Kingdom,1748789104,1748789104,4.7414,52.3144,,,True,14.92,182.81,,,6254,False,0
2025-06-01 14:45:05,440866,GAC817V,Austria,1748789104,1748789104,5.0543,52.2256,11887.2,12054.84,False,199.66,75.07,0.33,,5271,False,0
2025-06-01 14:45:05,34258f,VLG3BU,Spain,1748789104,1748789104,4.0808,52.0945,4792.98,4892.04,False,167.32,246.82,12.35,,2101,False,0
2025-06-01 14:45:05,407e9f,KLM1080,United Kingdom,1748789104,1748789104,4.7109,52.3515,-15.24,38.1,False,54.65,183.78,-0.33,,6251,False,0
2025-06-01 14:45:05,4010eb,EZY97WL,United Kingdom,1748789103,1748789104,4.7163,52.4919,601.98,655.32,False,96.87,152.48,-0.33,,7635,False,0
2025-06-01 14:45:05,440452,EJU74HN,Austria,1748789099,1748789099,4.7621,52.3146,,,True,11.32,87.19,,,,False,0
2025-06-01 14:45:05,06a19d,QTR12N,Qatar,1748789093,1748789093,4.7692,52.3148,,,True,4.63,87.19,,,,False,0
2025-06-01 14:45:05,39e692,AFR26WH,France,1748789101,1748789102,4.7218,52.3286,,,True,14.92,132.19,,,5215,False,0
2025-06-01 14:45:05,4080ad,EZY31YB,United Kingdom,1748789099,1748789102,4.7557,52.3106,,,True,0.0,149.06,,,2217,False,0
2025-06-01 14:45:05,484442,KLM53D,Kingdom of the Netherlands,1748789098,1748789098,4.7737,52.3149,,,True,6.94,42.19,,,,False,0
2025-06-01 14:45:05,485875,KLM1479,Kingdom of the Netherlands,1748789104,1748789104,4.7919,52.2519,563.88,632.46,False,107.48,164.17,11.38,,1000,False,0
2025-06-01 14:45:05,4842b1,OH3,Kingdom of the Netherlands,1748788930,1748788954,4.7132,52.3343,,,True,18.01,182.81,,,,False,0
2025-06-01 14:45:05,4855d2,KLM45B,Kingdom of the Netherlands,1748789104,1748789104,4.6757,52.3573,2202.18,2278.38,False,141.62,31.78,15.61,,3155,False,0
2025-06-01 14:45:05,4855d0,KLM1058,Kingdom of the Netherlands,1748788791,1748788791,4.7526,52.2984,,,True,12.86,92.81,,,7752,False,0
