timestamp,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,sensors,squawk,spi,position_source
2025-06-01 14:15:01,484ee5,KLM37J,Kingdom of the Netherlands,1748787300,1748787300,4.8951,52.176,2430.78,2484.12,False,160.13,84.84,13.66,,1000,False,0
2025-06-01 14:15:01,484f7e,KLM25U,Kingdom of the Netherlands,1748787300,1748787300,4.7491,52.2133,1805.94,1874.52,False,140.26,119.2,7.15,,1000,False,0
2025-06-01 14:15:01,484ac0,ZXP26,Kingdom of the Netherlands,1748787300,1748787300,4.9059,52.2587,304.8,358.14,False,59.16,126.87,0.65,,6220,False,0
2025-06-01 14:15:01,486495,KLM88Y,Kingdom of the Netherlands,1748787183,1748787183,4.7543,52.2978,,,True,8.75,59.06,,,1000,False,0
2025-06-01 14:15:01,4b9dec,THY6111,Turkey,1748787274,1748787288,4.7661,52.2965,,,True,0.0,146.25,,,3201,False,0
2025-06-01 14:15:01,7103d6,SVA216,Saudi Arabia,1748787298,1748787298,4.767,52.3156,,,True,7.2,84.38,,,,False,0
2025-06-01 14:15:01,3c6450,DLH6HF,Germany,1748787300,1748787300,4.7413,52.3133,,,True,17.49,185.62,,,1000,False,0
2025-06-01 14:15:01,495149,TAP670,Portugal,1748787301,1748787301,4.2231,52.2969,2080.26,2141.22,False,152.47,31.76,-2.6,,1000,False,0
2025-06-01 14:15:01,4ca836,EIN60G,Ireland,1748787300,1748787300,4.7174,52.3296,,,True,13.38,132.19,,,1172,False,0
2025-06-01 14:15:01,48664a,CND740,Kingdom of the Netherlands,1748787198,1748787202,4.7633,52.3045,,,True,0.06,239.06,,,1000,False,0
2025-06-01 14:15:01,4866df,TRA173,Kingdom of the Netherlands,1748787300,1748787301,4.6873,52.2642,708.66,769.62,False,105.99,203.45,10.08,,3154,False,0
2025-06-01 14:15:01,484131,KLM58N,Kingdom of the Netherlands,1748787297,1748787297,4.7345,52.32,,,True,12.35,160.31,,,1000,False,0
2025-06-01 14:15:01,780daa,CSN451,China,1748787300,1748787300,4.7406,52.3056,,,True,7.72,182.81,,,3521,False,0
2025-06-01 14:15:01,780f3f,CES213,China,1748787300,1748787300,4.1152,52.2161,10363.2,10515.6,False,197.81,230.8,0.0,,7671,False,0
2025-06-01 14:15:01,010247,MSR758,Egypt,1748787249,1748787250,4.775,52.3062,,,True,4.12,154.69,,,,False,0
2025-06-01 14:15:01,484b31,KLM24V,Kingdom of the Netherlands,1748787300,1748787301,4.4968,52.491,906.78,967.74,False,117.12,27.47,-0.98,,1000,False,0
2025-06-01 14:15:01,4cae8e,SAS505,Ireland,1748787300,1748787300,4.4125,52.4052,11582.4,11727.18,False,196.15,234.39,0.33,,0766,False,0
2025-06-01 14:15:01,4d20ce,VJT551,Malta,1748787301,1748787301,4.8062,52.3977,12496.8,12672.06,False,256.09,82.03,0.0,,4620,False,0
2025-06-01 14:16:01,484ee5,KLM37J,Kingdom of the Netherlands,1748787360,1748787360,5.0347,52.2024,3261.36,3337.56,False,178.67,72.92,4.23,,1000,False,0
2025-06-01 14:16:01,484f7e,KLM25U,Kingdom of the Netherlands,1748787360,1748787360,4.8658,52.1733,2743.2,2819.4,False,156.2,119.6,16.58,,1000,False,0
2025-06-01 14:16:01,740737,RJA152,Jordan,1748787347,1748787349,4.7549,52.3129,,,True,1.29,8.44,,,,False,0
2025-06-01 14:16:01,484ac0,ZXP26,Kingdom of the Netherlands,1748787361,1748787361,4.9463,52.2397,289.56,350.52,False,57.21,127.69,2.28,,6220,False,0
2025-06-01 14:16:01,486495,KLM88Y,Kingdom of the Netherlands,1748787183,1748787183,4.7543,52.2978,,,True,8.75,59.06,,,1000,False,0
2025-06-01 14:16:01,4b9dec,THY6111,Turkey,1748787274,1748787327,4.7661,52.2965,,,True,0.0,146.25,,,3201,False,0
2025-06-01 14:16:01,782189,CKK205,China,1748787360,1748787360,4.7227,52.4757,601.98,662.94,False,89.69,183.62,0.0,,1000,False,0
2025-06-01 14:16:01,7103d6,SVA216,Saudi Arabia,1748787353,1748787353,4.7751,52.3159,,,True,11.32,84.38,,,,False,0
2025-06-01 14:16:01,3c6450,DLH6HF,Germany,1748787360,1748787360,4.7405,52.3045,,,True,9.77,185.62,,,1000,False,0
2025-06-01 14:16:01,495149,TAP670,Portugal,1748787361,1748787361,4.3079,52.3607,1935.48,1988.82,False,151.96,39.78,-2.28,,1000,False,0
2025-06-01 14:16:01,48455d,KLM99L,Kingdom of the Netherlands,1748787360,1748787360,4.6938,52.2711,525.78,579.12,False,105.74,228.95,8.78,,2103,False,0
2025-06-01 14:16:01,4ca836,EIN60G,Ireland,1748787360,1748787360,4.7253,52.3268,,,True,10.29,132.19,,,1172,False,0
2025-06-01 14:16:01,48664a,CND740,Kingdom of the Netherlands,1748787198,1748787202,4.7633,52.3045,,,True,0.06,239.06,,,1000,False,0
2025-06-01 14:16:01,4864ea,,Kingdom of the Netherlands,1748787360,1748787360,4.7776,52.313,,,True,8.75,61.88,,,,False,0
2025-06-01 14:16:01,4866df,TRA173,Kingdom of the Netherlands,1748787360,1748787361,4.7415,52.2152,1592.58,1645.92,False,135.91,119.48,11.05,,3154,False,0
2025-06-01 14:16:01,484131,KLM58N,Kingdom of the Netherlands,1748787360,1748787360,4.7339,52.3116,,,True,14.92,182.81,,,1000,False,0
2025-06-01 14:16:01,780daa,CSN451,China,1748787359,1748787359,4.7415,52.3029,,,True,4.89,132.19,,,3521,False,0
2025-06-01 14:16:01,780f3f,CES213,China,1748787360,1748787360,3.9787,52.1474,9959.34,10119.36,False,208.02,230.72,-4.55,,7671,False,0
2025-06-01 14:16:01,010247,MSR758,Egypt,1748787354,1748787354,4.7663,52.3003,0.0,,False,3.09,185.62,,,,False,0
2025-06-01 14:16:01,4cae8e,SAS505,Ireland,1748787360,1748787360,4.2719,52.3435,11582.4,11727.18,False,196.45,234.27,0.0,,0766,False,0
2025-06-01 14:16:01,4d20ce,VJT551,Malta,1748787360,1748787360,5.0255,52.4161,12496.8,12672.06,False,255.44,82.25,0.0,,4620,False,0
2025-06-01 14:17:07,484f7e,KLM25U,Kingdom of the Netherlands,1748787426,1748787426,4.9679,52.1026,3398.52,3489.96,False,179.94,150.36,7.48,,1000,False,0
2025-06-01 14:17:07,740737,RJA152,Jordan,1748787378,1748787379,4.7548,52.3126,,,True,0.64,0.0,,,,False,0
2025-06-01 14:17:07,484acc,KLM85F,Kingdom of the Netherlands,1748787422,1748787422,4.7738,52.3032,,,True,0.64,230.62,,,,False,0
2025-06-01 14:17:07,484ac0,ZXP26,Kingdom of the Netherlands,1748787427,1748787427,5.0006,52.2444,304.8,373.38,False,56.03,59.67,-0.98,,6220,False,0
2025-06-01 14:17:07,486495,KLM88Y,Kingdom of the Netherlands,1748787183,1748787183,4.7543,52.2978,,,True,8.75,59.06,,,1000,False,0
2025-06-01 14:17:07,4b9dec,THY6111,Turkey,1748787274,1748787422,4.7661,52.2965,,,True,0.0,146.25,,,3201,False,0
2025-06-01 14:17:07,782189,CKK205,China,1748787426,1748787426,4.7179,52.4277,396.24,457.2,False,76.76,183.07,-3.9,,1000,False,0
2025-06-01 14:17:07,7103d6,SVA216,Saudi Arabia,1748787422,1748787426,4.7796,52.3155,,,True,0.0,180.0,,,,False,0
2025-06-01 14:17:07,3c6450,DLH6HF,Germany,1748787425,1748787425,4.743,52.302,,,True,5.4,135.0,,,1000,False,0
2025-06-01 14:17:07,495149,TAP670,Portugal,1748787427,1748787427,4.4012,52.4291,1775.46,1828.8,False,146.49,39.73,-2.6,,1000,False,0
2025-06-01 14:17:07,3e4f9b,STQ99A,Germany,1748787426,1748787426,4.8797,52.1118,914.4,960.12,False,111.8,23.03,1.95,,1000,False,0
2025-06-01 14:17:07,48455d,KLM99L,Kingdom of the Netherlands,1748787426,1748787426,4.6051,52.2341,1729.74,1775.46,False,117.78,251.41,18.86,,2103,False,0
2025-06-01 14:17:07,4ca836,EIN60G,Ireland,1748787426,1748787426,4.7335,52.321,,,True,12.86,137.81,,,1172,False,0
2025-06-01 14:17:07,48664a,CND740,Kingdom of the Netherlands,1748787198,1748787202,4.7633,52.3045,,,True,0.06,239.06,,,1000,False,0
2025-06-01 14:17:07,4864ea,KLM71V,Kingdom of the Netherlands,1748787422,1748787422,4.7794,52.3133,,,True,0.0,180.0,,,,False,0
2025-06-01 14:17:07,4866df,TRA173,Kingdom of the Netherlands,1748787427,1748787427,4.8711,52.1753,2514.6,2583.18,False,158.58,99.52,14.63,,3154,False,0
2025-06-01 14:17:07,484131,KLM58N,Kingdom of the Netherlands,1748787423,1748787425,4.7331,52.3031,,,True,15.43,185.62,,,1000,False,0
2025-06-01 14:17:07,484a96,ZXP06,Kingdom of the Netherlands,1748787427,1748787427,4.7492,52.0833,274.32,327.66,False,47.32,78.08,2.93,,6220,False,0
2025-06-01 14:17:07,780daa,CSN451,China,1748787412,1748787412,4.7446,52.3011,,,True,6.69,135.0,,,3521,False,0
2025-06-01 14:17:07,010247,MSR758,Egypt,1748787426,1748787427,4.6918,52.2711,601.98,655.32,False,98.9,231.76,8.13,,0155,False,0
2025-06-01 14:17:07,4b1a1d,EZS38DN,Switzerland,1748787426,1748787426,4.2883,52.1344,2148.84,2225.04,False,146.19,20.6,-2.6,,1000,False,0
2025-06-01 14:17:07,4cae8e,SAS505,Ireland,1748787426,1748787426,4.1185,52.2759,11582.4,11727.18,False,196.34,234.06,0.0,,0766,False,0
2025-06-01 14:18:06,440115,EJU52NB,Austria,1748787485,1748787485,4.7216,52.468,601.98,655.32,False,89.63,182.96,0.0,,1000,False,0
2025-06-01 14:18:06,a4c9d5,,United States,1748787463,1748787468,4.7731,52.3066,,,True,1.03,70.31,,,,False,0
2025-06-01 14:18:06,740737,RJA152,Jordan,1748787378,1748787379,4.7548,52.3126,,,True,0.64,0.0,,,,False,0
2025-06-01 14:18:06,484acc,KLM85F,Kingdom of the Netherlands,1748787485,1748787485,4.7182,52.2815,449.58,510.54,False,83.65,238.07,4.55,,7342,False,0
2025-06-01 14:18:06,484ac0,ZXP26,Kingdom of the Netherlands,1748787486,1748787486,5.0421,52.2594,312.42,373.38,False,55.77,60.12,0.65,,6220,False,0
2025-06-01 14:18:06,486495,KLM88Y,Kingdom of the Netherlands,1748787183,1748787183,4.7543,52.2978,,,True,8.75,59.06,,,1000,False,0
2025-06-01 14:18:06,4b9dec,THY6111,Turkey,1748787274,1748787422,4.7661,52.2965,,,True,0.0,146.25,,,3201,False,0
2025-06-01 14:18:06,782189,CKK205,China,1748787485,1748787485,4.7142,52.387,160.02,220.98,False,75.76,183.5,-3.25,,1000,False,0
2025-06-01 14:18:06,7103d6,SVA216,Saudi Arabia,1748787478,1748787478,4.7796,52.3155,,,True,0.06,180.0,,,,False,0
2025-06-01 14:18:06,3c6450,DLH6HF,Germany,1748787483,1748787483,4.7478,52.2997,,,True,5.66,87.19,,,1000,False,0
