timestamp,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,sensors,squawk,spi,position_source
2025-06-01 12:14:41,a4c9d5,JBU2288,United States,1748780080,1748780080,4.7151,52.3309,,,True,10.29,132.19,,,6253,False,0
2025-06-01 12:14:41,740737,RJA151,Jordan,1748780075,1748780075,4.733,52.3213,,,True,11.32,140.62,,,1000,False,0
2025-06-01 12:14:41,49118d,NJE023F,Portugal,1748780080,1748780080,5.0044,52.4509,609.6,662.94,False,86.6,226.44,0.98,,0731,False,0
2025-06-01 12:14:41,781ebc,CSG2572,China,1748779850,1748779850,4.7534,52.2976,,,True,4.12,126.56,,,,False,0
2025-06-01 12:14:41,780bb7,CAO1039,China,1748780081,1748780081,4.7175,52.4228,373.38,426.72,False,74.19,183.18,-3.9,,1000,False,0
2025-06-01 12:14:41,486442,PHGHZ,Kingdom of the Netherlands,1748780073,1748780073,4.7912,52.3048,,,True,7.72,129.38,,,1000,False,0
2025-06-01 12:14:41,502d7b,BTI79E,Latvia,1748780080,1748780080,4.7432,52.3048,,,True,1.8,182.81,,,,False,0
2025-06-01 12:14:41,4ca2bf,RYR43TA,Ireland,1748777390,1748779798,4.0694,52.0792,198.12,,False,161.41,204.28,0.0,,3535,False,0
2025-06-01 12:14:41,485064,KLM74E,Kingdom of the Netherlands,1748780079,1748780080,4.7109,52.3509,-7.62,45.72,False,55.16,183.74,0.0,,1175,False,0
2025-06-01 12:14:41,407e9f,KLM53Q,United Kingdom,1748780080,1748780080,4.2067,52.1504,4701.54,4831.08,False,157.32,250.91,14.96,,7341,False,0
2025-06-01 12:14:41,495301,TAP669,Portugal,1748780079,1748780079,4.7795,52.3144,,,True,20.06,185.62,,,,False,0
2025-06-01 12:14:41,3c6490,EWG1XA,Germany,1748780080,1748780080,5.0046,52.197,8275.32,8450.58,False,233.01,303.2,3.9,,2523,False,0
2025-06-01 12:14:41,3e0612,DHTMO,Germany,1748780080,1748780080,4.4066,52.2332,220.98,274.32,False,70.17,36.95,-1.95,,7000,False,0
2025-06-01 12:14:41,49529a,TAP56DJ,Portugal,1748780080,1748780080,4.6762,52.3049,10363.2,10515.6,False,197.53,250.53,-0.33,,1135,False,0
2025-06-01 12:14:41,484556,KLM1539,Kingdom of the Netherlands,1748780049,1748780049,4.7765,52.3159,,,True,2.57,87.19,,,,False,0
2025-06-01 12:14:41,4867ec,TRA1B,Kingdom of the Netherlands,1748779932,1748779932,4.7727,52.3061,,,True,4.37,326.25,,,1000,False,0
2025-06-01 12:14:41,486800,KLM90B,Kingdom of the Netherlands,1748780079,1748780079,4.7314,52.3224,,,True,13.89,140.62,,,2351,False,0
2025-06-01 12:14:41,4842c5,,Kingdom of the Netherlands,1748779811,1748779811,4.7439,52.318,,,True,4.63,300.94,,,,False,0
2025-06-01 12:14:41,48436d,KLM610,Kingdom of the Netherlands,1748780080,1748780080,4.7484,52.3141,,,True,9.26,87.19,,,6251,False,0
2025-06-01 12:14:41,484162,,Kingdom of the Netherlands,1748780064,1748780071,4.7765,52.3136,,,True,9.26,351.56,,,,False,0
2025-06-01 12:14:41,010247,MSR757,Egypt,1748780078,1748780078,4.7508,52.3141,,,True,6.17,87.19,,,1000,False,0
2025-06-01 12:14:41,4b1a2f,EZS3851,Switzerland,1748780080,1748780080,4.4058,52.379,922.02,982.98,False,131.5,20.14,-0.65,,1000,False,0
2025-06-01 12:14:41,4d2234,RYR3MH,Malta,1748780080,1748780080,4.7548,52.3132,,,True,7.2,357.19,,,,False,0
2025-06-01 12:14:41,4b17e1,SWR8YE,Switzerland,1748779993,1748779993,4.7646,52.3017,,,True,9.26,56.25,,,1000,False,0
2025-06-01 12:15:42,a4c9d5,JBU2288,United States,1748780141,1748780141,4.7238,52.3275,,,True,11.83,132.19,,,6253,False,0
2025-06-01 12:15:42,484f71,KLM767,Kingdom of the Netherlands,1748780130,1748780135,4.7547,52.3129,,,True,2.57,0.0,,,,False,0
2025-06-01 12:15:42,740737,RJA151,Jordan,1748780141,1748780141,4.7431,52.3202,,,True,7.2,126.56,,,1000,False,0
2025-06-01 12:15:42,49118d,NJE023F,Portugal,1748780141,1748780141,4.9507,52.4168,609.6,662.94,False,86.0,221.61,0.0,,0731,False,0
2025-06-01 12:15:42,781ebc,CSG2572,China,1748779850,1748779850,4.7534,52.2976,,,True,4.12,126.56,,,,False,0
2025-06-01 12:15:42,780bb7,CAO1039,China,1748780141,1748780141,4.7137,52.3819,129.54,182.88,False,75.22,183.14,-4.55,,1000,False,0
2025-06-01 12:15:42,400fdb,EZY39UQ,United Kingdom,1748780141,1748780141,4.7206,52.4566,571.5,624.84,False,83.98,183.16,-3.58,,6332,False,0
2025-06-01 12:15:42,486442,PHGHZ,Kingdom of the Netherlands,1748780119,1748780119,4.794,52.3053,,,True,8.75,39.38,,,1000,False,0
2025-06-01 12:15:42,502d7b,BTI79E,Latvia,1748780137,1748780138,4.7435,52.3053,,,True,0.77,267.19,,,,False,0
2025-06-01 12:15:42,485064,KLM74E,Kingdom of the Netherlands,1748780141,1748780141,4.7125,52.3375,,,True,16.46,182.81,,,1175,False,0
2025-06-01 12:15:42,407e9f,KLM53Q,United Kingdom,1748780141,1748780141,4.0725,52.1217,5486.4,5631.18,False,163.51,250.71,12.68,,7341,False,0
2025-06-01 12:15:42,495301,TAP669,Portugal,1748780141,1748780141,4.7816,52.2739,403.86,449.58,False,91.58,166.35,10.4,,2112,False,0
2025-06-01 12:15:42,3c6490,EWG1XA,Germany,1748780141,1748780141,4.8298,52.2669,8572.5,8747.76,False,237.58,303.07,4.23,,2523,False,0
2025-06-01 12:15:42,3e0612,DHTMO,Germany,1748780141,1748780141,4.4408,52.2656,175.26,228.6,False,69.17,30.38,0.0,,7000,False,0
2025-06-01 12:15:42,49529a,TAP56DJ,Portugal,1748780141,1748780141,4.5107,52.2687,10363.2,10515.6,False,197.7,250.39,-0.33,,1135,False,0
2025-06-01 12:15:42,484556,KLM1539,Kingdom of the Netherlands,1748780139,1748780139,4.7796,52.3157,,,True,0.64,182.81,,,,False,0
2025-06-01 12:15:42,4867ec,TRA1B,Kingdom of the Netherlands,1748779932,1748779932,4.7727,52.3061,,,True,4.37,326.25,,,1000,False,0
2025-06-01 12:15:42,486800,KLM90B,Kingdom of the Netherlands,1748780142,1748780142,4.7417,52.3199,,,True,10.29,149.06,,,2351,False,0
2025-06-01 12:15:42,48436d,KLM610,Kingdom of the Netherlands,1748780141,1748780141,4.7562,52.3144,,,True,9.77,87.19,,,6251,False,0
2025-06-01 12:15:42,4864ee,KLM27M,Kingdom of the Netherlands,1748780141,1748780141,4.7385,52.2896,129.54,182.88,False,63.8,237.85,10.08,,,False,0
2025-06-01 12:15:42,484162,,Kingdom of the Netherlands,1748780064,1748780071,4.7765,52.3136,,,True,9.26,351.56,,,,False,0
