timestamp,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,sensors,squawk,spi,position_source
2025-06-01 05:28:02,ab2855,DAL46,United States,1748755681,1748755681,4.7221,52.4745,624.84,678.18,False,105.1,183.09,-0.98,,6255,False,0
2025-06-01 05:28:02,3c6d43,KLM77K,Germany,1748755476,1748755476,4.7523,52.2984,,,True,12.35,104.06,,,4162,False,0
2025-06-01 05:28:02,484f18,KLM70B,Kingdom of the Netherlands,1748755578,1748755578,4.7532,52.2977,,,True,7.72,120.94,,,1000,False,0
2025-06-01 05:28:02,789215,CPA271,China,1748753296,1748755658,4.7139,52.3554,0.0,137.16,False,70.03,182.53,-0.98,,1000,False,0
2025-06-01 05:28:02,aaed0d,AAL220,United States,1748755681,1748755681,4.7509,52.3141,,,True,6.69,87.19,,,6336,False,0
2025-06-01 05:28:02,440c35,EJU82DU,Austria,1748755681,1748755681,4.7697,52.1135,2948.94,3032.76,False,141.01,166.93,16.58,,1000,False,0
2025-06-01 05:28:02,485789,KLM616,Kingdom of the Netherlands,1748755681,1748755681,4.7465,52.314,,,True,8.23,87.19,,,6256,False,0
2025-06-01 05:28:02,484445,KLM538,Kingdom of the Netherlands,1748755476,1748755476,4.7652,52.3115,,,True,1.29,123.75,,,1000,False,0
2025-06-01 05:28:02,a65800,DAL160,United States,1748755679,1748755679,4.7664,52.3125,,,True,0.0,123.75,,,6316,False,0
2025-06-01 05:28:02,4855d0,KLM54V,Kingdom of the Netherlands,1748755681,1748755681,4.7336,52.3075,,,True,15.95,182.81,,,0753,False,0
2025-06-01 05:28:02,484368,KLM192,Kingdom of the Netherlands,1748755681,1748755681,4.2017,52.4679,2606.04,2697.48,False,155.53,112.15,-7.15,,7620,False,0
2025-06-01 05:28:02,486649,CND755,Kingdom of the Netherlands,1748755408,1748755409,4.7733,52.3113,,,True,2.57,2.81,,,,False,0
2025-06-01 05:28:02,48663e,TRA572J,Kingdom of the Netherlands,1748755681,1748755681,4.7256,52.2842,320.04,365.76,False,84.04,235.73,10.4,,0152,False,0
2025-06-01 05:28:02,4851f7,KLM836,Kingdom of the Netherlands,1748755678,1748755680,4.7401,52.3325,22.86,68.58,False,74.19,183.18,-3.58,,3273,False,0
2025-06-01 05:28:02,4864ee,KLM92B,Kingdom of the Netherlands,1748755680,1748755680,4.7175,52.3295,,,True,14.4,132.19,,,0737,False,0
2025-06-01 05:28:02,48415e,KLM1750,Kingdom of the Netherlands,1748755681,1748755681,4.7471,52.4062,441.96,495.3,False,93.26,183.16,-5.85,,1365,False,0
2025-06-01 05:28:02,486742,KLM31A,Kingdom of the Netherlands,1748755462,1748755469,4.7729,52.3079,,,True,2.31,168.75,,,,False,0
2025-06-01 05:28:02,485b45,KLM174,Kingdom of the Netherlands,1748755680,1748755680,4.73,52.3234,,,True,13.89,137.81,,,1000,False,0
2025-06-01 05:28:02,346090,VLG56ZQ,Spain,1748755680,1748755681,4.7022,52.2243,1318.26,1356.36,False,124.48,137.01,16.26,,2101,False,0
2025-06-01 05:28:02,3c6917,KLM98C,Germany,1748755408,1748755408,4.7544,52.2988,,,True,9.77,59.06,,,4117,False,0
2025-06-01 05:29:01,ab2855,DAL46,United States,1748755740,1748755740,4.7175,52.4231,381.0,426.72,False,89.63,182.96,-5.2,,6255,False,0
2025-06-01 05:29:01,3c6d43,KLM77K,Germany,1748755476,1748755476,4.7523,52.2984,,,True,12.35,104.06,,,4162,False,0
2025-06-01 05:29:01,484f18,KLM70B,Kingdom of the Netherlands,1748755578,1748755578,4.7532,52.2977,,,True,7.72,120.94,,,1000,False,0
2025-06-01 05:29:01,789215,CPA271,China,1748753296,1748755729,4.7139,52.3554,0.0,137.16,False,70.03,182.53,-0.98,,1000,False,0
2025-06-01 05:29:01,aaed0d,AAL220,United States,1748755740,1748755740,4.7544,52.3137,,,True,1.03,168.75,,,6336,False,0
2025-06-01 05:29:01,485789,KLM616,Kingdom of the Netherlands,1748755740,1748755740,4.752,52.3142,,,True,4.89,87.19,,,6256,False,0
2025-06-01 05:29:01,484445,KLM538,Kingdom of the Netherlands,1748755476,1748755476,4.7652,52.3115,,,True,1.29,123.75,,,1000,False,0
2025-06-01 05:29:01,a65800,DAL160,United States,1748755734,1748755739,4.7664,52.3125,,,True,0.0,123.75,,,6316,False,0
2025-06-01 05:29:01,4855d0,KLM54V,Kingdom of the Netherlands,1748755740,1748755740,4.7336,52.2993,,,True,12.86,129.38,,,0753,False,0
2025-06-01 05:29:01,484368,KLM192,Kingdom of the Netherlands,1748755740,1748755740,4.3259,52.4377,2125.98,2217.42,False,153.61,109.77,-8.45,,7620,False,0
2025-06-01 05:29:01,48663e,TRA572J,Kingdom of the Netherlands,1748755740,1748755740,4.6679,52.2463,822.96,868.68,False,124.73,183.55,14.31,,0152,False,0
2025-06-01 05:29:01,4851f7,KLM836,Kingdom of the Netherlands,1748755738,1748755740,4.7391,52.3119,,,True,11.32,157.5,,,3273,False,0
2025-06-01 05:29:01,4864ee,KLM92B,Kingdom of the Netherlands,1748755740,1748755740,4.7262,52.3261,,,True,14.92,140.62,,,0737,False,0
2025-06-01 05:29:01,48415e,KLM1750,Kingdom of the Netherlands,1748755740,1748755740,4.743,52.3628,190.5,236.22,False,75.69,182.34,-4.55,,1365,False,0
2025-06-01 05:29:01,486742,KLM31A,Kingdom of the Netherlands,1748755723,1748755723,4.7735,52.3084,,,True,2.57,87.19,,,,False,0
2025-06-01 05:29:01,485b45,KLM174,Kingdom of the Netherlands,1748755738,1748755738,4.7345,52.3179,,,True,12.86,182.81,,,1000,False,0
2025-06-01 05:29:01,346090,VLG56ZQ,Spain,1748755741,1748755741,4.7496,52.1645,2263.14,2324.1,False,125.3,164.77,9.43,,2101,False,0
2025-06-01 05:30:02,ab2855,DAL46,United States,1748755802,1748755802,4.7134,52.3789,121.92,167.64,False,71.14,183.73,-4.23,,6255,False,0
2025-06-01 05:30:02,484f18,KLM70B,Kingdom of the Netherlands,1748755578,1748755578,4.7532,52.2977,,,True,7.72,120.94,,,1000,False,0
2025-06-01 05:30:02,789215,CPA271,China,1748753296,1748755729,4.7139,52.3554,0.0,137.16,False,70.03,182.53,-0.98,,1000,False,0
2025-06-01 05:30:02,4846e0,,Kingdom of the Netherlands,1748755778,1748755778,4.7476,52.3095,,,True,5.66,199.69,,,,False,0
2025-06-01 05:30:02,aaed0d,AAL220,United States,1748755796,1748755796,4.7546,52.3135,,,True,1.8,143.44,,,6336,False,0
2025-06-01 05:30:02,485789,KLM616,Kingdom of the Netherlands,1748755801,1748755801,4.753,52.3142,,,True,2.31,87.19,,,6256,False,0
2025-06-01 05:30:02,a65800,DAL160,United States,1748755798,1748755798,4.7664,52.3126,,,True,0.0,123.75,,,6316,False,0
2025-06-01 05:30:02,a884b6,UAL946,United States,1748755801,1748755801,4.7215,52.4712,617.22,655.32,False,99.96,183.25,-0.33,,6330,False,0
2025-06-01 05:30:02,4855d0,KLM54V,Kingdom of the Netherlands,1748755800,1748755801,4.7422,52.3024,,,True,9.26,109.69,,,0753,False,0
2025-06-01 05:30:02,484368,KLM192,Kingdom of the Netherlands,1748755801,1748755801,4.4384,52.4714,1714.5,1790.7,False,152.4,28.64,-7.15,,7620,False,0
2025-06-01 05:30:02,48663e,TRA572J,Kingdom of the Netherlands,1748755801,1748755801,4.748,52.206,1943.1,2011.68,False,130.77,104.58,13.98,,0152,False,0
2025-06-01 05:30:02,4851f7,KLM836,Kingdom of the Netherlands,1748755792,1748755793,4.7413,52.3134,,,True,7.2,2.81,,,3273,False,0
2025-06-01 05:30:02,4864ee,KLM92B,Kingdom of the Netherlands,1748755799,1748755799,4.7344,52.3203,,,True,11.83,149.06,,,0737,False,0
2025-06-01 05:30:02,4864ec,KLM52N,Kingdom of the Netherlands,1748755801,1748755801,4.3446,52.1073,2133.6,2202.18,False,155.97,32.75,-0.33,,1000,False,0
2025-06-01 05:30:02,4853d0,TRA76Z,Kingdom of the Netherlands,1748755801,1748755801,4.7065,52.277,487.68,533.4,False,96.79,238.25,6.83,,1000,False,0
2025-06-01 05:30:02,48415e,KLM1750,Kingdom of the Netherlands,1748755800,1748755800,4.7393,52.3236,-15.24,45.72,False,63.92,183.69,-0.33,,1365,False,0
2025-06-01 05:30:02,48548e,KLM60Y,Kingdom of the Netherlands,1748755801,1748755802,4.1482,52.4815,2560.32,2636.52,False,154.66,111.87,-7.8,,7623,False,0
2025-06-01 05:30:02,486742,KLM31A,Kingdom of the Netherlands,1748755746,1748755746,4.7747,52.3082,,,True,5.14,129.38,,,,False,0
2025-06-01 05:30:02,485b45,KLM174,Kingdom of the Netherlands,1748755801,1748755801,4.7338,52.3096,,,True,14.4,182.81,,,1000,False,0
2025-06-01 05:30:02,346090,VLG56ZQ,Spain,1748755802,1748755802,4.7779,52.0914,3017.52,3101.34,False,142.37,166.42,12.03,,2101,False,0
2025-06-01 05:31:03,440065,EJU15FT,Austria,1748755856,1748755862,4.7556,52.3109,,,True,1.29,126.56,,,,False,0
2025-06-01 05:31:03,484fff,KLM120,Kingdom of the Netherlands,1748755862,1748755862,4.0907,52.4956,2354.58,2438.4,False,153.23,112.09,-7.15,,1000,False,0
2025-06-01 05:31:03,ab2855,DAL46,United States,1748755862,1748755862,4.7104,52.345,,,True,32.41,182.81,,,6255,False,0
2025-06-01 05:31:03,440117,EJU93TL,Austria,1748755833,1748755833,4.7549,52.3117,,,True,1.54,357.19,,,,False,0
2025-06-01 05:31:03,484f18,KLM70B,Kingdom of the Netherlands,1748755578,1748755578,4.7532,52.2977,,,True,7.72,120.94,,,1000,False,0
2025-06-01 05:31:03,486493,KLM1849,Kingdom of the Netherlands,1748755861,1748755862,4.7464,52.2926,160.02,205.74,False,64.79,237.32,10.08,,1000,False,0
2025-06-01 05:31:03,789215,CPA271,China,1748753296,1748755809,4.7139,52.3554,0.0,137.16,False,70.03,182.53,-0.98,,1000,False,0
2025-06-01 05:31:03,4846e0,,Kingdom of the Netherlands,1748755778,1748755778,4.7476,52.3095,,,True,5.66,199.69,,,,False,0
2025-06-01 05:31:03,4843f2,KLM878,Kingdom of the Netherlands,1748755862,1748755863,4.7535,52.4746,861.06,914.4,False,100.03,183.83,-5.2,,1000,False,0
2025-06-01 05:31:03,aaed0d,AAL220,United States,1748755858,1748755859,4.7561,52.3135,,,True,0.0,87.19,,,6336,False,0
2025-06-01 05:31:03,485789,KLM616,Kingdom of the Netherlands,1748755862,1748755863,4.7596,52.3145,,,True,9.77,84.38,,,6256,False,0
2025-06-01 05:31:03,484556,KLM45H,Kingdom of the Netherlands,1748755849,1748755857,4.7737,52.3088,,,True,2.06,5.62,,,,False,0
2025-06-01 05:31:03,a65800,DAL160,United States,1748755848,1748755858,4.7664,52.3126,,,True,0.0,123.75,,,6316,False,0
2025-06-01 05:31:03,a884b6,UAL946,United States,1748755862,1748755863,4.7171,52.4189,365.76,403.86,False,88.07,182.68,-4.88,,6330,False,0
2025-06-01 05:31:03,4855d0,KLM54V,Kingdom of the Netherlands,1748755854,1748755860,4.7496,52.2996,,,True,13.38,112.5,,,0753,False,0
2025-06-01 05:31:03,48663e,TRA572J,Kingdom of the Netherlands,1748755862,1748755862,4.8585,52.177,2750.82,2842.26,False,145.22,121.38,9.43,,0152,False,0
2025-06-01 05:31:03,4851f7,KLM836,Kingdom of the Netherlands,1748755858,1748755858,4.7487,52.3141,,,True,10.29,90.0,,,3273,False,0
2025-06-01 05:31:03,4864ee,KLM92B,Kingdom of the Netherlands,1748755862,1748755862,4.734,52.3122,,,True,15.43,182.81,,,0737,False,0
2025-06-01 05:31:03,4864ec,KLM52N,Kingdom of the Netherlands,1748755863,1748755863,4.42,52.1794,2133.6,2202.18,False,156.25,32.91,0.0,,1000,False,0
